SMID,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63
comp31,0.094306789,-0.00583918,0.059079818,0.133187905,-0.213841617,0.52113086,-0.038714062,-0.048333194,-0.015274867,0.055826657,0.029303256,0.005022299,-0.045444809,0.003127251,-0.038285941,-0.029691311,-0.065922551,-0.05769622,-0.06879735,0.05219537,0.11015673,-0.007285473,0.050214581,-0.236617088,-0.012395733,-0.152549237,0.031970847,-0.014527553,0.064569168,0.050791413,0.002225474,0.254559845,-0.001651338,0.056059368,0.10270822,0.017410425,-0.154122874,-0.034236364,-0.039447907,0.03730502,0.360244095,-0.006417534,0.002736439,0.033681206,-0.016514191,0.294047266,0.017569834,-0.054409534,0.028393609,-0.031290025,0.027983516,-0.271738589,0.055457167,0.024692513,0.348385572,0.002534238,0.034684189,0.085961126,0.019041447,-0.051325001,0.165930137,0.03451284,-0.331417531,0.074119724
comp32,-0.005430808,0.055349797,-0.056670811,0.02836285,-0.026987348,0.501229763,-0.002746817,-0.048450474,0.063677862,0.0202427,0.061846443,-0.005549069,-0.0097739,0.039054807,0.003999387,-0.001374607,-0.005364086,-0.034814045,-0.08044409,0.04794554,0.060283147,0.056804098,0.070426121,-0.335493177,-0.04614621,-0.231507972,0.043829821,0.0054738,0.01774977,0.116891265,-0.03746574,0.216653034,-0.013734388,0.050787702,0.06420096,-0.000992772,-0.127082333,0.054024372,-0.017117005,-0.065520376,0.277437389,0.016454838,-0.020974664,-0.035743397,-0.004500841,0.391946763,-0.018522052,-0.178690553,0.067940913,0.022289041,0.013573706,-0.177669555,0.076297186,0.081867464,0.342405856,-0.032372531,-0.002095107,-0.050877742,-0.041462548,-0.007107511,0.141313165,-0.017595038,-0.379410416,0.056183215
comp33,-0.020325856,0.002380293,-0.438782603,-0.006134119,-0.035187189,0.351437777,-0.027193528,-0.068224095,-0.045482293,0.029029524,0.006365177,-0.01599557,-0.01469808,0.031788923,-0.036077324,0.017681746,-0.021711819,-0.089488409,0.029278897,0.005642078,0.037649218,0.184172943,0.083516352,-0.148381531,-0.040173836,-0.243533298,0.038880836,-0.020013651,0.026619114,0.125816792,-0.049292348,0.146397114,0.032226846,0.046013236,0.088368826,-0.050172579,-0.01241785,-0.121230215,0.018143734,0.005556147,0.170635253,0.025240762,0.013137953,0.048839852,0.021380071,0.378200591,-0.084376648,-0.247251779,-0.026366247,-0.020189345,0.028843731,-0.189043015,-0.044583138,0.027968129,0.318635464,0.025908737,0.067144342,0.035193458,0.082817823,-0.068179995,0.195287809,0.060025826,-0.389229655,0.052550599
comp34,0.0224448,-0.023870291,-0.011692811,0.025055917,-0.026858801,0.519424796,-0.036092889,-0.038772285,0.037400059,0.022888925,0.036073551,0.026475757,-0.010431455,0.022561606,-0.021536848,0.009721755,-0.005769856,-0.054860089,0.006577719,0.073430486,0.092562728,0.057489,0.06648954,-0.254699022,0.004586169,-0.181862056,0.041678093,0.004927304,0.02665703,0.129960373,-0.023306008,0.205859631,0.012189078,0.078610167,0.09075781,-0.00243235,-0.235587195,0.058030847,-0.018846197,-0.008678878,0.274722546,-0.060864989,-0.043855589,0.049924027,0.02694479,0.277023673,0.007251969,-0.192656517,-0.016809,-0.032365069,0.009584814,-0.134874642,0.046492267,0.030656036,0.334352851,-0.038291845,-0.021648116,-0.015398707,-0.053171426,-0.059228811,0.138496116,0.044766404,-0.533383846,0.080023184
comp35,-0.000972504,-0.021894554,0.06119084,0.206889242,-0.062675215,0.463052511,-0.006986852,-0.058425706,-0.002836196,0.090649664,0.11479941,-0.020164387,-0.034538593,0.001982156,-0.002681707,-0.018110046,-0.014370622,-0.035439827,-0.126510113,0.026185976,0.057772186,0.044358391,0.082479693,-0.336402923,0.005447992,-0.220477253,0.03461596,-0.007519572,-0.020498184,0.030588977,0.026633039,0.158722162,-0.051639423,0.070905142,0.108281657,0.004153789,-0.143869996,-0.0020365,-0.006337209,0.026820382,0.30683127,-0.028463518,-0.033896435,-0.040019438,-0.019163433,0.436905235,-0.126832053,-0.022866974,-0.057402324,0.039322317,0.018580046,-0.100879751,0.016929306,0.008730309,0.356194109,-0.025457516,0.039415918,-0.060278103,-0.090603173,-0.044634804,0.193104506,-0.001185138,-0.388505965,0.146296963
comp36,0.06105208,-0.010206973,0.038854841,0.066066518,-0.024783887,0.464516431,-0.071409591,-0.081973277,0.022217246,0.051210433,0.061813645,-0.00896208,-0.013290937,0.011035141,-0.003926148,0.011452166,-0.005472438,-0.045128372,-0.036153637,0.035276376,0.096266143,0.102220267,0.036040649,-0.421678752,0.064757347,-0.256685108,0.030343799,-0.016894773,0.024011374,0.111946583,-0.014421827,0.202776983,0.034994133,0.042215649,0.069160916,0.012864347,-0.148205474,-0.042540442,-0.027953699,0.017238818,0.386638761,0.001515268,-0.037072051,0.006682263,0.030028872,0.391663909,-0.060612276,-0.158876687,-0.036312684,0.053143498,0.009856552,-0.16555135,-0.002102206,0.025960833,0.33749935,0.014239072,0.037094716,-0.0514617,0.067553341,-0.055828366,0.150374547,-0.013399743,-0.275674433,0.068774708
comp37,0.0785513,0.001125566,-0.16596882,-0.001697927,-0.031223845,0.435075015,-0.293933392,-0.021492893,0.012207617,0.022718463,-0.023163393,0.054559141,-0.013452159,-0.006451595,-0.011866244,0.010243746,-0.008095824,-0.052981492,0.00609932,0.013145616,0.170283183,0.027297884,0.080332495,-0.259589106,-0.00373637,-0.261765897,0.049279463,-0.034732331,0.089153953,0.135310054,-0.009247899,0.188841775,0.000958643,0.04456532,0.08318615,0.01140256,-0.086168379,-0.097219378,-0.020125132,-0.023072535,0.296378434,-0.034657713,-0.015969235,0.011100316,0.040385369,0.360917956,-0.010692336,-0.222741738,-0.00511115,0.051503241,0.017960429,-0.213385493,0.01901908,0.023511715,0.303279221,0.001447161,0.04460045,0.021724034,0.073590279,-0.068312459,0.184712499,-0.013976173,-0.215198338,0.081913397
comp38,0.047740482,0.002515414,0.072237462,0.110133283,-0.085487992,0.49201563,0.010756328,-0.148447871,0.025203289,0.047166459,0.053813141,0.011522038,-0.040676933,-0.034286812,0.002928982,-0.047773853,-0.070865721,-0.036166258,-0.038196746,0.012316689,0.107119821,-0.039849542,0.087541364,-0.344797552,-0.012423255,-0.266126543,0.016756132,0.043127086,0.072393768,0.052434757,-0.018280677,0.239085764,0.026580421,0.021388762,0.061893303,0.115251452,-0.117786676,-0.017738698,-0.094953902,0.061321408,0.56088376,0.071831673,0.005284326,-0.021349046,0.033951893,0.285318971,-0.024759758,-0.174788877,0.018280528,0.004274564,0.023167551,-0.215466753,0.046289589,0.071647145,0.281096071,0.04442123,0.040631223,0.074183397,0.035416108,-0.02179959,0.05486149,0.021952029,-0.425064057,0.099442452
comp39,0.073291048,0.000366909,-0.048592754,0.018125655,-0.028547641,0.46724987,-0.035016384,-0.024803532,0.013829443,0.023737904,0.018486863,0.003899286,-0.012493469,-0.014341291,0.002076121,0.007811054,-0.006390844,-0.051469646,-0.008870754,-0.015645185,0.085514858,0.09553156,0.102289788,-0.284823358,-0.01456534,-0.230700999,0.035789348,-0.003447966,0.024091432,0.141611397,0.021013893,0.218867928,0.020100703,0.051099744,0.084344007,0.012074468,-0.158192292,-0.025159974,-0.036000062,-0.005523846,0.331813931,-0.00116681,0.012917364,0.030202145,0.009559434,0.409980327,-0.072496586,-0.20353286,-0.077831447,0.073965222,0.012776107,-0.150353059,0.009296175,0.029214235,0.311669946,-0.056474272,0.044280715,0.027283259,-0.058581449,0.00062405,0.139870226,0.000573093,-0.238879442,0.027443347
comp40,0.087966904,0.027081121,-0.368566036,-0.019414177,-0.033019133,0.534120142,0.012384523,-0.073093154,-0.008599576,0.025296161,0.087354749,0.013256543,-0.011811187,-0.044102527,-0.016096717,0.018578563,-0.019805929,-0.035644162,-0.047645349,0.026133513,0.073894374,-0.06083085,0.089045122,-0.110793427,0.013997607,-0.249611184,0.034584988,0.000251929,0.050833579,0.15033567,-0.00432297,0.176132321,0.057555661,0.057810932,0.112199821,0.083714619,-0.092232488,-0.012823084,-0.037516449,0.01070296,0.18460539,-0.006575015,-0.036577359,-0.004124259,0.085241035,0.33418256,-0.049457185,-0.282060802,0.025526598,-0.005787795,0.019062698,-0.137790665,0.016389359,-0.015907509,0.301320136,0.041305143,-0.008171942,0.010291731,0.089365952,-0.066828646,0.279760957,0.057745565,-0.24982743,-0.057284191
comp41,0.06910976,-0.023498878,-0.791728139,-0.015881492,-0.033936638,0.344534546,-0.041434735,-0.040429913,-0.032826833,0.052984625,0.107823648,0.062475242,-0.010506012,-0.103156149,0.018017776,0.077118687,-0.053905535,-0.035214037,-0.000727856,-0.048583932,0.029930884,-0.039679453,0.079625838,-0.150733709,-0.057762537,-0.239274845,-0.230903745,-0.030633712,0.02555123,0.094387621,0.060526811,0.012184495,-0.010141803,0.06413427,0.104586206,-0.0095942,0.094154857,-0.053861726,-0.061207335,0.020296913,0.109886736,-0.060494628,-0.026108924,0.031452075,0.002903081,0.380095452,0.009256591,-0.341675222,0.020320797,-0.097267278,0.061428756,-0.112719886,0.021672688,-0.029506274,0.371082753,-0.036259912,0.02162721,-0.01195538,0.053476755,-0.062057924,0.07475131,0.05228398,-0.628921449,0.083534151
comp42,0.09578988,-0.015398401,-0.639822543,-0.011308536,-0.042927157,0.340720177,-0.329261571,0.053947113,0.045942511,0.057323676,0.019034443,0.066240408,-0.013005378,-0.017473357,0.104313664,-0.036739245,-0.039610375,-0.030005386,0.033606078,0.021254387,0.012994167,-0.049286954,0.091053106,-0.161684334,-0.048850693,-0.227171704,-0.046455704,0.029822497,0.023011945,0.101611555,-0.032412365,0.071596995,0.020125898,0.062589943,0.081225224,-0.005652685,0.004792713,-0.042739697,0.025166066,-0.009503758,0.131985515,-0.023684373,-0.017714599,0.01223837,0.02884702,0.406073183,0.006826147,-0.325542659,-0.007690598,0.029313043,0.048388869,-0.107464209,0.020750972,0.013225278,0.338068068,-0.032999195,0.038616884,-0.09863513,0.033106312,-0.020158531,0.083809085,0.062562928,-0.492441297,0.011123551
comp43,0.038947169,-0.033966195,-0.233648449,-0.008042341,-0.030098887,0.427017659,-0.068209559,-0.119277976,0.057039704,0.021169156,0.056594539,-0.005515445,-0.013316547,0.052640375,0.05436765,0.015736442,-0.015661344,-0.017152436,0.003142478,-0.016549172,0.091348775,0.085344285,0.037723746,-0.206519425,-0.023963902,-0.251317948,0.051044956,-0.049929772,0.056133296,0.142595053,0.023193805,0.189105749,0.021993602,0.054400116,0.094616264,-0.015243232,-0.044527866,-0.020685425,-0.044286616,-0.009654081,0.269401819,0.000145223,-0.006108692,0.008031861,0.041936036,0.332066447,-0.001073948,-0.210130468,-0.026212595,0.033532411,0.022400588,-0.147121921,-0.017108168,0.002486589,0.295718312,-0.029192537,0.055207364,-0.005509311,0.027444288,-0.073346928,0.189344674,-0.04715468,-0.244006157,0.073909789
comp44,0.002412876,-0.024464812,-0.833539367,-0.017887533,-0.013522104,0.280604631,-0.045731109,-0.016402191,0.018313712,0.017616825,0.087915033,0.019479118,-0.009322664,0.049418077,-0.021943932,0.02095452,-0.058524739,-0.08150164,-0.049903635,0.084664404,-0.182832152,0.067595363,0.071150534,-0.146302924,-0.04315044,-0.233151346,-0.348615736,0.023681752,-0.015454981,0.09486568,-0.026207678,0.013531796,0.007481091,0.068480581,0.116762266,-0.093830854,0.034667548,-0.026978001,-0.008604788,0.141616285,0.105177522,-0.016863659,-0.072174214,0.020979838,-0.058967024,0.407748073,0.038179822,-0.377072126,-0.128307447,-0.088611819,0.070651978,-0.018971503,0.085989818,-0.043216515,0.436115921,0.036597423,-0.01755059,-0.104093343,-0.076929152,-0.070461363,0.005654162,0.076723829,-0.750154853,0.111360118
comp45,0.016270183,0.00097304,-0.54004097,-0.012024526,-0.035548519,0.374416471,-0.037877947,-0.053168442,-0.016759193,0.024726624,0.025929121,-0.007533752,-0.012932778,0.018810036,0.104724877,-0.014977548,-0.028208891,-0.031052144,-0.046555914,0.027567407,-0.030479336,0.066111721,0.093332812,-0.147607356,-0.049140848,-0.226516008,-0.01146753,-0.000616717,-0.006526309,0.118403524,0.007631442,0.150569052,0.006997507,0.055377096,0.092973143,-0.022470444,-0.048611429,-0.074706689,-0.025163654,0.033118472,0.135936707,-0.02481503,-0.047557052,0.089948498,-0.086626716,0.373999715,-0.043344263,-0.286588937,-0.037116867,0.028250894,0.035759658,-0.131332412,0.068738058,0.029108463,0.292439193,0.036392976,0.013479546,-0.037679736,-0.013014468,0.009115085,0.149326235,4.24E-07,-0.477588207,0.074081905
comp46,-0.295942307,0.006274354,-0.155103758,-0.002840457,-0.026296481,0.499189824,-0.120640077,0.006564208,-0.048482303,0.033672221,0.046474915,0.020001544,-0.011319058,0.003602982,0.000121916,0.024439832,-0.008711779,-0.090922475,-0.101644211,-0.014656648,0.082657516,-0.047165416,0.055592548,-0.227860749,-0.053510003,-0.226135209,0.045877557,-0.025598247,0.101247631,0.129532918,-0.011075011,0.151292458,0.014710516,0.043278515,0.068713002,-0.036105689,-0.107631534,-0.015616571,0.022662111,-0.054936044,0.194714114,0.030558059,-0.177724138,0.017365575,0.007834055,0.447863311,-0.021385653,-0.226863325,0.009614166,-0.001379344,0.027633786,-0.148594901,0.043351028,0.033517946,0.340798706,-0.002789302,0.057413485,-0.001677474,-0.061152581,-0.014712758,0.176786169,0.056848906,-0.356099188,0.052796494
comp47,0.022484183,-0.001773775,-0.91430819,-0.016083932,-0.009609585,0.271998316,0.008199043,0.033152834,-0.007663978,0.031030174,0.064601742,-0.018703191,-0.00816217,-0.116758741,0.026466357,0.101514757,-0.05184387,0.055118766,-0.056649208,-0.010190839,-0.11230091,0.091995865,0.074574381,-0.101124994,-0.038190994,-0.236914039,-0.530389071,0.07038819,-0.043177441,0.089791924,-0.004099419,-0.10086149,-0.050577849,0.08815828,0.137507886,0.002322733,0.116111219,-0.022479663,-0.099819057,0.133219883,0.104557693,-0.004935168,-0.080056228,0.098137617,-0.040953517,0.416479021,0.016636383,-0.441898018,-0.034066636,-0.135347217,0.079327375,-0.053998716,0.127451003,-0.126505688,0.44534269,-0.01950139,-0.033966593,-0.05688129,-0.078484647,0.006940446,-0.039090894,0.054067995,-0.848223388,0.092927277
comp48,0.112230256,-0.083669528,0.071833707,0.116922684,-0.063816555,0.510924816,-0.162668809,-0.094402462,-0.010757188,0.053926148,-0.008185622,-0.032357801,-0.02210395,-0.015871018,0.039153669,0.039860189,-0.028939363,-0.007220866,-0.029001907,-0.012318604,0.179417565,0.028308695,0.040521994,-0.318628311,0.046718769,-0.363294452,0.021911794,-0.006031974,0.084705524,0.023464791,0.088477574,0.205999866,-0.022125177,0.046880294,0.174918666,0.008921514,-0.144886091,0.012341619,-0.028053451,0.034141179,0.500424802,-0.014149009,0.003293713,0.005359424,-0.007229481,0.315934181,-0.011560917,-0.032586351,0.08561971,-0.005268626,0.038812786,-0.12715508,0.016779784,0.036292493,0.291037738,0.021622142,0.035448086,0.050321229,0.035414863,-0.049140308,0.180765584,-0.024333267,-0.404298127,0.044908404
comp49,0.101632819,-0.065986156,-0.776913881,-0.01458865,-0.046939895,0.306827247,-0.362834543,0.076982953,0.044075668,0.045798164,0.113436565,0.111655362,-0.010040924,-0.007357898,0.032569364,-0.039696697,-0.053882964,0.00324246,0.014780083,-0.01204337,-0.061931793,-0.062298678,0.094368577,-0.147052437,0.023701508,-0.233964369,-0.216477931,0.025625052,-0.035432104,0.083446681,0.068824023,0.073098108,0.033097342,0.078104883,0.088525183,0.16956374,0.084904172,-0.048897073,-0.06287723,0.067403525,0.113323659,0.006240931,-0.019587772,-0.017795017,0.038897846,0.450329781,0.011368398,-0.354330748,0.011605213,0.021874992,0.06585139,-0.053657629,0.078381106,-0.035015162,0.316545963,-0.039455261,0.013725216,-0.179410994,0.031996053,0.031334165,0.068908855,0.11456079,-0.630220056,0.019123791
comp50,0.075696915,0.019298589,0.068718463,0.052172028,-0.046515968,0.402725518,-0.366971254,-0.067593701,0.042039003,0.136532575,0.037009332,0.118396014,-0.026797894,-0.027192177,0.023583809,-0.051758043,-0.042442128,-0.027881838,0.011846442,0.013748598,0.108994588,-0.111063384,0.030771522,-0.200466439,-0.00454173,-0.21800676,0.023752963,-0.00460767,0.027973961,0.035883818,-0.047596585,0.252723604,0.026756244,0.068831481,0.270859778,-0.00421273,-0.16919598,0.049294468,-0.010112054,0.033542678,0.44783628,-0.030561412,-0.06437625,-0.021060197,0.079385124,0.361751795,0.017913081,-0.04711156,-0.006956404,0.012004997,0.040273845,-0.209681869,0.066017762,-0.021582656,0.38335821,-0.017775049,-0.017008638,0.037315283,-0.094417349,-0.034747861,0.162144795,0.008189376,-0.330955535,0.069508821
comp51,0.047794558,-0.054992605,-0.891955256,-0.016550483,-0.008499155,0.305465847,-0.006927882,-0.013677607,0.00199939,0.017153597,0.078120731,-0.01585195,-0.006986862,-0.000922658,0.053956382,0.043940887,-0.060920954,-0.078019716,-0.012334185,0.047834307,-0.142896399,0.104148857,0.072868168,-0.1389523,-0.070125781,-0.213529095,-0.502254426,0.030270405,-0.04604217,0.087688714,0.094733492,-0.040333316,-0.046882816,0.086865604,0.103671014,0.042979613,0.114535712,0.042839319,-0.021632584,0.102007873,0.107470959,2.68E-05,-0.049190607,-0.035936944,0.005895805,0.445215642,0.065033339,-0.433245838,-0.059220392,-0.051932562,0.097608715,-0.063939162,0.040089432,-0.018305695,0.456806719,-0.038421776,0.035457555,-0.100017175,-0.101498738,-0.085658945,-0.062489465,0.059989497,-0.827901304,0.075561062
comp52,0.103813693,0.005614749,0.06489557,0.115365975,-0.025598885,0.534374356,-0.065429427,-0.074603111,0.114781246,0.101456217,0.042231765,-0.020449631,-0.035125423,-0.011592334,-0.042023003,-0.017638821,-0.009463469,-0.006875197,-0.079445042,-0.015621052,0.182118922,0.028766437,0.039160401,-0.42593798,0.035476949,-0.252872556,0.021116393,-0.037754755,-0.013689399,0.036370151,0.031815868,0.265320837,-0.005220792,0.077773854,0.126926005,-0.001256106,-0.186656743,0.071177535,-0.04489705,0.051059939,0.312181234,-0.068691902,-0.066209853,0.051208708,0.07416942,0.291708082,-0.012769474,-0.043997902,-0.037611231,-0.014567063,0.016701192,-0.110599421,-0.031930041,-0.073833972,0.272111565,0.012254501,0.004383729,-0.040733345,0.019042214,-0.065434948,0.213260025,-0.049763303,-0.380123347,0.063345164
comp53,0.081055477,0.006215203,0.061250094,0.136169016,-0.188414559,0.384222448,-0.386461079,-0.095309392,0.030701082,0.051091108,0.039372273,0.11748419,-0.047644768,-0.032702044,-0.003478716,-0.048726477,-0.051880591,-0.034617215,0.057368122,0.015038032,0.113263495,-0.119787648,0.04156955,-0.343298703,0.005456769,-0.122987382,0.031544529,0.021262148,0.029216906,0.04925777,-0.042924926,0.273172885,-0.046137892,0.067943558,0.107332595,0.038027342,-0.116474196,-0.021989604,-0.070405655,0.013028183,0.339479864,0.013815065,0.033132315,-0.023701018,0.048365802,0.378670424,0.059443217,-0.05346255,-0.008906172,-0.033623841,0.035344303,-0.178333744,0.061415453,0.011915486,0.355953425,-0.027163737,0.044778965,-0.003771091,0.034772523,-0.03735042,0.175777242,0.014030884,-0.426034927,0.082955666
comp54,0.07587941,-0.015754253,0.055245936,0.061737061,-0.016709087,0.334382474,-0.321930498,-0.074426539,-0.0409141,0.051606253,0.006918489,0.050883427,-0.013679835,-0.005077132,0.004063841,-0.038487852,-0.005040464,-0.01725818,0.010913623,0.020220781,0.132458374,0.022335889,0.026019497,-0.468984306,-0.006165174,-0.257217437,0.022746569,-0.019702701,0.039384086,0.132352799,0.01585816,0.2387591,-0.013746032,0.045179479,0.063498765,0.030351438,-0.142638206,-0.018146073,-0.011807292,0.051077131,0.455469608,0.052627638,0.005588073,0.021667115,-0.001169717,0.371561229,0.032228727,-0.149703458,-0.00727996,0.022536632,0.015074283,-0.215049803,0.022272568,0.027020434,0.318099588,-0.01324088,0.024544418,0.028964354,0.063441485,-0.046806678,0.161308393,0.001474569,-0.392429084,0.069880076
comp55,0.026821032,-0.009730786,-0.044335194,0.015180844,-0.027049039,0.318410009,-0.031498648,-0.077977121,0.032424353,0.024078833,0.093444213,-0.008845977,-0.014298609,0.031924479,0.016618283,0.018874941,-0.011903266,-0.009835673,0.080648832,0.002890757,0.093474232,0.046255667,0.002416806,-0.296253294,0.031272929,-0.260241807,0.044625036,-0.03313883,0.048771214,0.133212835,9.15E-05,0.156302169,-0.000520885,0.050749201,0.093564771,-0.00136,-0.044288676,-0.042791218,-0.078884415,0.020835785,0.382886201,0.012760974,0.0754954,0.038482435,0.003246374,0.422579736,-0.00990061,-0.181843445,-0.051179521,0.009224179,0.021096021,-0.195107073,-0.003548563,0.032878902,0.348934829,-0.0126212,0.075434603,0.007003565,0.024352558,-0.059996616,0.143878162,-0.021082291,-0.282654673,0.072459511
comp56,-0.021465804,0.001361578,-0.45461452,-0.011214405,-0.032126755,0.385407776,-0.036780238,-0.014302444,-0.04615438,0.027184952,0.024213554,-0.006427821,-0.01147952,0.018694125,-0.019445665,-0.027308883,-0.020115012,-0.027276495,-0.09670265,0.026742317,0.024162473,0.063364066,0.088637449,-0.116387792,-0.030984649,-0.233620957,0.00580594,-0.02091364,0.008168229,0.121041834,0.011399214,0.136962578,-0.008023356,0.056428801,0.100768007,0.019962089,-0.078587122,-0.00027867,-0.036535978,0.020423295,0.150188118,-0.036324259,-0.043564022,0.090022154,0.079932615,0.385653347,-0.082142152,-0.293380082,-0.036249403,-0.035158314,0.035801083,-0.142973036,-0.021578532,0.036807053,0.247316748,-0.066675946,0.018887471,-0.04275956,0.004889417,-0.017460814,0.195973277,-0.005265769,-0.404229164,-0.00100511
